;index;iteration;type;class_idx;class_name
4;800;2;Training;5;manganese-Mn
4;801;2;Training;3;iron-Fe
4;802;2;Training;4;magnesium-Mg
5;9;2;Testing;8;phosphorus-P
5;17;2;Testing;4;magnesium-Mg
5;31;2;Testing;5;manganese-Mn
5;34;2;Testing;7;nitrogen-N
5;40;2;Testing;1;calcium-Ca
5;58;2;Testing;0;boron-B
5;63;2;Testing;8;phosphorus-P
5;65;2;Testing;6;more-deficiencies
5;66;2;Testing;8;phosphorus-P
5;69;2;Testing;9;potasium-K
5;71;2;Testing;3;iron-Fe
5;77;2;Testing;8;phosphorus-P
5;79;2;Testing;8;phosphorus-P
5;93;2;Testing;8;phosphorus-P
5;95;2;Testing;9;potasium-K
5;97;2;Testing;5;manganese-Mn
5;101;2;Testing;9;potasium-K
5;109;2;Testing;0;boron-B
5;115;2;Testing;8;phosphorus-P
5;121;2;Testing;5;manganese-Mn
5;125;2;Testing;9;potasium-K
5;128;2;Testing;0;boron-B
5;130;2;Testing;7;nitrogen-N
5;132;2;Testing;4;magnesium-Mg
5;134;2;Testing;8;phosphorus-P
5;135;2;Testing;5;manganese-Mn
5;136;2;Testing;7;nitrogen-N
5;142;2;Testing;1;calcium-Ca
5;143;2;Testing;6;more-deficiencies
5;149;2;Testing;1;calcium-Ca
5;150;2;Testing;7;nitrogen-N
5;153;2;Testing;9;potasium-K
5;159;2;Testing;6;more-deficiencies
5;160;2;Testing;9;potasium-K
5;161;2;Testing;3;iron-Fe
5;163;2;Testing;7;nitrogen-N
5;169;2;Testing;1;calcium-Ca
5;171;2;Testing;8;phosphorus-P
5;173;2;Testing;0;boron-B
5;174;2;Testing;6;more-deficiencies
5;181;2;Testing;9;potasium-K
5;190;2;Testing;4;magnesium-Mg
5;191;2;Testing;0;boron-B
5;194;2;Testing;1;calcium-Ca
5;197;2;Testing;1;calcium-Ca
5;207;2;Testing;3;iron-Fe
5;217;2;Testing;8;phosphorus-P
5;219;2;Testing;6;more-deficiencies
5;221;2;Testing;3;iron-Fe
5;223;2;Testing;0;boron-B
5;232;2;Testing;1;calcium-Ca
5;243;2;Testing;9;potasium-K
5;246;2;Testing;6;more-deficiencies
5;248;2;Testing;5;manganese-Mn
5;260;2;Testing;3;iron-Fe
5;262;2;Testing;8;phosphorus-P
5;265;2;Testing;0;boron-B
5;278;2;Testing;1;calcium-Ca
5;279;2;Testing;6;more-deficiencies
5;284;2;Testing;5;manganese-Mn
5;288;2;Testing;8;phosphorus-P
5;300;2;Testing;0;boron-B
5;306;2;Testing;9;potasium-K
5;308;2;Testing;3;iron-Fe
5;315;2;Testing;8;phosphorus-P
5;318;2;Testing;6;more-deficiencies
5;333;2;Testing;1;calcium-Ca
5;340;2;Testing;8;phosphorus-P
5;360;2;Testing;4;magnesium-Mg
5;362;2;Testing;4;magnesium-Mg
5;365;2;Testing;7;nitrogen-N
5;371;2;Testing;8;phosphorus-P
5;376;2;Testing;6;more-deficiencies
5;377;2;Testing;8;phosphorus-P
5;384;2;Testing;1;calcium-Ca
5;389;2;Testing;4;magnesium-Mg
5;391;2;Testing;5;manganese-Mn
5;396;2;Testing;8;phosphorus-P
5;397;2;Testing;1;calcium-Ca
5;408;2;Testing;8;phosphorus-P
5;412;2;Testing;3;iron-Fe
5;419;2;Testing;9;potasium-K
5;421;2;Testing;9;potasium-K
5;424;2;Testing;9;potasium-K
5;429;2;Testing;8;phosphorus-P
5;435;2;Testing;4;magnesium-Mg
5;437;2;Testing;0;boron-B
5;448;2;Testing;1;calcium-Ca
5;454;2;Testing;8;phosphorus-P
5;455;2;Testing;7;nitrogen-N
5;461;2;Testing;8;phosphorus-P
5;463;2;Testing;6;more-deficiencies
5;471;2;Testing;8;phosphorus-P
5;484;2;Testing;1;calcium-Ca
5;486;2;Testing;1;calcium-Ca
5;488;2;Testing;3;iron-Fe
5;493;2;Testing;1;calcium-Ca
5;494;2;Testing;8;phosphorus-P
5;497;2;Testing;1;calcium-Ca
5;499;2;Testing;4;magnesium-Mg
5;505;2;Testing;8;phosphorus-P
5;509;2;Testing;0;boron-B
5;513;2;Testing;6;more-deficiencies
5;529;2;Testing;8;phosphorus-P
5;530;2;Testing;1;calcium-Ca
5;533;2;Testing;0;boron-B
5;534;2;Testing;7;nitrogen-N
5;538;2;Testing;5;manganese-Mn
5;545;2;Testing;1;calcium-Ca
5;549;2;Testing;5;manganese-Mn
5;553;2;Testing;3;iron-Fe
5;564;2;Testing;8;phosphorus-P
5;566;2;Testing;5;manganese-Mn
5;567;2;Testing;1;calcium-Ca
5;573;2;Testing;8;phosphorus-P
5;574;2;Testing;9;potasium-K
5;579;2;Testing;4;magnesium-Mg
5;583;2;Testing;8;phosphorus-P
5;584;2;Testing;8;phosphorus-P
5;587;2;Testing;9;potasium-K
5;589;2;Testing;0;boron-B
5;595;2;Testing;9;potasium-K
5;597;2;Testing;8;phosphorus-P
5;604;2;Testing;3;iron-Fe
5;608;2;Testing;7;nitrogen-N
5;615;2;Testing;6;more-deficiencies
5;619;2;Testing;6;more-deficiencies
5;624;2;Testing;6;more-deficiencies
5;625;2;Testing;2;healthy
5;631;2;Testing;6;more-deficiencies
5;641;2;Testing;4;magnesium-Mg
5;645;2;Testing;1;calcium-Ca
5;650;2;Testing;7;nitrogen-N
5;656;2;Testing;0;boron-B
5;662;2;Testing;4;magnesium-Mg
5;669;2;Testing;5;manganese-Mn
5;670;2;Testing;8;phosphorus-P
5;689;2;Testing;8;phosphorus-P
5;701;2;Testing;4;magnesium-Mg
5;704;2;Testing;1;calcium-Ca
5;709;2;Testing;0;boron-B
5;713;2;Testing;1;calcium-Ca
5;737;2;Testing;1;calcium-Ca
5;738;2;Testing;6;more-deficiencies
5;749;2;Testing;6;more-deficiencies
5;750;2;Testing;8;phosphorus-P
5;752;2;Testing;5;manganese-Mn
5;753;2;Testing;8;phosphorus-P
5;754;2;Testing;8;phosphorus-P
5;761;2;Testing;1;calcium-Ca
5;762;2;Testing;8;phosphorus-P
5;765;2;Testing;0;boron-B
5;769;2;Testing;7;nitrogen-N
5;776;2;Testing;9;potasium-K
5;778;2;Testing;1;calcium-Ca
5;781;2;Testing;0;boron-B
5;782;2;Testing;5;manganese-Mn
5;785;2;Testing;8;phosphorus-P
5;787;2;Testing;4;magnesium-Mg
5;795;2;Testing;8;phosphorus-P
5;803;2;Testing;8;phosphorus-P
6;2;3;Training;6;more-deficiencies
6;4;3;Training;7;nitrogen-N
6;5;3;Training;6;more-deficiencies
6;6;3;Training;0;boron-B
6;7;3;Training;1;calcium-Ca
6;9;3;Training;8;phosphorus-P
6;10;3;Training;3;iron-Fe
6;11;3;Training;8;phosphorus-P
6;12;3;Training;3;iron-Fe
6;13;3;Training;5;manganese-Mn
6;14;3;Training;3;iron-Fe
6;16;3;Training;8;phosphorus-P
6;17;3;Training;4;magnesium-Mg
6;18;3;Training;0;boron-B
6;20;3;Training;5;manganese-Mn
6;21;3;Training;9;potasium-K
6;22;3;Training;1;calcium-Ca
6;24;3;Training;1;calcium-Ca
6;25;3;Training;7;nitrogen-N
6;27;3;Training;8;phosphorus-P
6;28;3;Training;3;iron-Fe
6;29;3;Training;8;phosphorus-P
6;30;3;Training;5;manganese-Mn
6;31;3;Training;5;manganese-Mn
6;32;3;Training;8;phosphorus-P
6;33;3;Training;6;more-deficiencies
6;34;3;Training;7;nitrogen-N
6;36;3;Training;1;calcium-Ca
6;37;3;Training;0;boron-B
6;38;3;Training;0;boron-B
6;40;3;Training;1;calcium-Ca
6;41;3;Training;4;magnesium-Mg
6;42;3;Training;8;phosphorus-P
6;43;3;Training;9;potasium-K
6;44;3;Training;8;phosphorus-P
6;45;3;Training;0;boron-B
6;46;3;Training;2;healthy
6;48;3;Training;8;phosphorus-P
6;49;3;Training;4;magnesium-Mg
6;50;3;Training;8;phosphorus-P
6;52;3;Training;9;potasium-K
6;53;3;Training;2;healthy
6;55;3;Training;0;boron-B
6;56;3;Training;4;magnesium-Mg
6;58;3;Training;0;boron-B
6;59;3;Training;8;phosphorus-P
6;60;3;Training;6;more-deficiencies
6;61;3;Training;6;more-deficiencies
6;62;3;Training;8;phosphorus-P
6;63;3;Training;8;phosphorus-P
6;65;3;Training;6;more-deficiencies
6;66;3;Training;8;phosphorus-P
6;69;3;Training;9;potasium-K
6;70;3;Training;7;nitrogen-N
6;71;3;Training;3;iron-Fe
6;72;3;Training;5;manganese-Mn
6;73;3;Training;8;phosphorus-P
6;74;3;Training;8;phosphorus-P
6;75;3;Training;8;phosphorus-P
6;76;3;Training;1;calcium-Ca
6;77;3;Training;8;phosphorus-P
6;78;3;Training;7;nitrogen-N
6;79;3;Training;8;phosphorus-P
6;81;3;Training;5;manganese-Mn
6;84;3;Training;7;nitrogen-N
6;85;3;Training;2;healthy
6;87;3;Training;7;nitrogen-N
6;88;3;Training;8;phosphorus-P
6;89;3;Training;4;magnesium-Mg
6;90;3;Training;6;more-deficiencies
6;91;3;Training;4;magnesium-Mg
6;93;3;Training;8;phosphorus-P
6;94;3;Training;1;calcium-Ca
6;95;3;Training;9;potasium-K
6;96;3;Training;1;calcium-Ca
6;97;3;Training;5;manganese-Mn
6;98;3;Training;8;phosphorus-P
6;100;3;Training;4;magnesium-Mg
6;101;3;Training;9;potasium-K
6;102;3;Training;1;calcium-Ca
6;103;3;Training;6;more-deficiencies
6;108;3;Training;8;phosphorus-P
6;109;3;Training;0;boron-B
6;110;3;Training;1;calcium-Ca
6;111;3;Training;8;phosphorus-P
6;112;3;Training;6;more-deficiencies
6;114;3;Training;8;phosphorus-P
6;115;3;Training;8;phosphorus-P
6;117;3;Training;9;potasium-K
6;118;3;Training;5;manganese-Mn
6;119;3;Training;3;iron-Fe
6;121;3;Training;5;manganese-Mn
6;123;3;Training;8;phosphorus-P
6;124;3;Training;5;manganese-Mn
6;125;3;Training;9;potasium-K
6;126;3;Training;8;phosphorus-P
6;128;3;Training;0;boron-B
6;130;3;Training;7;nitrogen-N
6;131;3;Training;6;more-deficiencies
6;132;3;Training;4;magnesium-Mg
6;133;3;Training;5;manganese-Mn
6;134;3;Training;8;phosphorus-P
6;135;3;Training;5;manganese-Mn
6;136;3;Training;7;nitrogen-N
6;137;3;Training;3;iron-Fe
6;138;3;Training;8;phosphorus-P
6;139;3;Training;4;magnesium-Mg
6;140;3;Training;0;boron-B
6;141;3;Training;6;more-deficiencies
6;142;3;Training;1;calcium-Ca
6;143;3;Training;6;more-deficiencies
6;144;3;Training;7;nitrogen-N
6;146;3;Training;9;potasium-K
6;147;3;Training;7;nitrogen-N
6;148;3;Training;8;phosphorus-P
6;149;3;Training;1;calcium-Ca
6;150;3;Training;7;nitrogen-N
6;152;3;Training;8;phosphorus-P
6;153;3;Training;9;potasium-K
6;155;3;Training;5;manganese-Mn
6;157;3;Training;5;manganese-Mn
6;158;3;Training;7;nitrogen-N
6;159;3;Training;6;more-deficiencies
6;160;3;Training;9;potasium-K
6;161;3;Training;3;iron-Fe
6;162;3;Training;4;magnesium-Mg
6;163;3;Training;7;nitrogen-N
6;164;3;Training;8;phosphorus-P
6;165;3;Training;6;more-deficiencies
6;166;3;Training;1;calcium-Ca
6;168;3;Training;8;phosphorus-P
6;169;3;Training;1;calcium-Ca
6;171;3;Training;8;phosphorus-P
6;172;3;Training;5;manganese-Mn
6;173;3;Training;0;boron-B
6;174;3;Training;6;more-deficiencies
6;175;3;Training;8;phosphorus-P
6;178;3;Training;4;magnesium-Mg
6;181;3;Training;9;potasium-K
6;182;3;Training;8;phosphorus-P
6;183;3;Training;8;phosphorus-P
6;184;3;Training;4;magnesium-Mg
6;185;3;Training;0;boron-B
6;186;3;Training;5;manganese-Mn
6;187;3;Training;0;boron-B
6;189;3;Training;8;phosphorus-P
6;190;3;Training;4;magnesium-Mg
6;191;3;Training;0;boron-B
6;192;3;Training;8;phosphorus-P
6;193;3;Training;0;boron-B
6;194;3;Training;1;calcium-Ca
6;195;3;Training;8;phosphorus-P
6;196;3;Training;8;phosphorus-P
6;197;3;Training;1;calcium-Ca
6;198;3;Training;6;more-deficiencies
6;199;3;Training;8;phosphorus-P
6;201;3;Training;6;more-deficiencies
6;202;3;Training;7;nitrogen-N
6;204;3;Training;7;nitrogen-N
6;205;3;Training;6;more-deficiencies
6;206;3;Training;8;phosphorus-P
6;207;3;Training;3;iron-Fe
6;208;3;Training;9;potasium-K
6;210;3;Training;1;calcium-Ca
6;211;3;Training;0;boron-B
6;212;3;Training;3;iron-Fe
6;213;3;Training;5;manganese-Mn
6;214;3;Training;5;manganese-Mn
6;215;3;Training;5;manganese-Mn
6;216;3;Training;7;nitrogen-N
6;217;3;Training;8;phosphorus-P
6;218;3;Training;3;iron-Fe
6;219;3;Training;6;more-deficiencies
6;220;3;Training;1;calcium-Ca
6;221;3;Training;3;iron-Fe
6;223;3;Training;0;boron-B
6;224;3;Training;0;boron-B
6;225;3;Training;3;iron-Fe
6;226;3;Training;8;phosphorus-P
6;228;3;Training;5;manganese-Mn
6;229;3;Training;1;calcium-Ca
6;231;3;Training;1;calcium-Ca
6;232;3;Training;1;calcium-Ca
6;233;3;Training;4;magnesium-Mg
6;234;3;Training;9;potasium-K
6;235;3;Training;7;nitrogen-N
6;236;3;Training;0;boron-B
6;237;3;Training;8;phosphorus-P
6;238;3;Training;0;boron-B
6;239;3;Training;1;calcium-Ca
6;240;3;Training;0;boron-B
6;241;3;Training;4;magnesium-Mg
6;243;3;Training;9;potasium-K
6;244;3;Training;1;calcium-Ca
6;246;3;Training;6;more-deficiencies
6;247;3;Training;8;phosphorus-P
6;248;3;Training;5;manganese-Mn
6;249;3;Training;0;boron-B
6;250;3;Training;0;boron-B
6;251;3;Training;8;phosphorus-P
6;253;3;Training;1;calcium-Ca
6;254;3;Training;3;iron-Fe
6;255;3;Training;8;phosphorus-P
6;256;3;Training;4;magnesium-Mg
6;257;3;Training;0;boron-B
6;258;3;Training;1;calcium-Ca
6;259;3;Training;8;phosphorus-P
6;260;3;Training;3;iron-Fe
6;261;3;Training;6;more-deficiencies
6;262;3;Training;8;phosphorus-P
6;263;3;Training;6;more-deficiencies
6;264;3;Training;6;more-deficiencies
6;265;3;Training;0;boron-B
6;267;3;Training;6;more-deficiencies
6;268;3;Training;6;more-deficiencies
6;269;3;Training;0;boron-B
6;270;3;Training;1;calcium-Ca
6;271;3;Training;8;phosphorus-P
6;273;3;Training;6;more-deficiencies
6;274;3;Training;0;boron-B
6;276;3;Training;5;manganese-Mn
6;277;3;Training;7;nitrogen-N
6;278;3;Training;1;calcium-Ca
6;279;3;Training;6;more-deficiencies
6;280;3;Training;8;phosphorus-P
6;283;3;Training;7;nitrogen-N
6;284;3;Training;5;manganese-Mn
6;285;3;Training;0;boron-B
6;286;3;Training;9;potasium-K
6;287;3;Training;8;phosphorus-P
6;288;3;Training;8;phosphorus-P
6;289;3;Training;8;phosphorus-P
6;290;3;Training;1;calcium-Ca
6;291;3;Training;5;manganese-Mn
6;292;3;Training;6;more-deficiencies
6;293;3;Training;9;potasium-K
6;295;3;Training;8;phosphorus-P
6;296;3;Training;5;manganese-Mn
6;297;3;Training;8;phosphorus-P
6;298;3;Training;0;boron-B
6;299;3;Training;1;calcium-Ca
6;300;3;Training;0;boron-B
6;302;3;Training;5;manganese-Mn
6;303;3;Training;6;more-deficiencies
6;304;3;Training;8;phosphorus-P
6;305;3;Training;8;phosphorus-P
6;306;3;Training;9;potasium-K
6;307;3;Training;3;iron-Fe
6;308;3;Training;3;iron-Fe
6;310;3;Training;8;phosphorus-P
6;311;3;Training;5;manganese-Mn
6;312;3;Training;1;calcium-Ca
6;313;3;Training;3;iron-Fe
6;315;3;Training;8;phosphorus-P
6;318;3;Training;6;more-deficiencies
6;322;3;Training;5;manganese-Mn
6;323;3;Training;9;potasium-K
6;325;3;Training;7;nitrogen-N
6;327;3;Training;4;magnesium-Mg
6;328;3;Training;8;phosphorus-P
6;329;3;Training;6;more-deficiencies
6;330;3;Training;9;potasium-K
6;331;3;Training;8;phosphorus-P
6;332;3;Training;7;nitrogen-N
6;333;3;Training;1;calcium-Ca
6;334;3;Training;9;potasium-K
6;335;3;Training;6;more-deficiencies
6;336;3;Training;7;nitrogen-N
6;338;3;Training;8;phosphorus-P
6;340;3;Training;8;phosphorus-P
6;341;3;Training;8;phosphorus-P
6;343;3;Training;0;boron-B
6;344;3;Training;8;phosphorus-P
6;346;3;Training;5;manganese-Mn
6;347;3;Training;6;more-deficiencies
6;348;3;Training;9;potasium-K
6;350;3;Training;4;magnesium-Mg
6;351;3;Training;1;calcium-Ca
6;352;3;Training;9;potasium-K
6;353;3;Training;3;iron-Fe
6;354;3;Training;6;more-deficiencies
6;357;3;Training;5;manganese-Mn
6;358;3;Training;5;manganese-Mn
6;360;3;Training;4;magnesium-Mg
6;361;3;Training;8;phosphorus-P
6;362;3;Training;4;magnesium-Mg
6;364;3;Training;3;iron-Fe
6;365;3;Training;7;nitrogen-N
6;366;3;Training;1;calcium-Ca
6;368;3;Training;6;more-deficiencies
6;369;3;Training;8;phosphorus-P
6;370;3;Training;6;more-deficiencies
6;371;3;Training;8;phosphorus-P
6;372;3;Training;8;phosphorus-P
6;373;3;Training;8;phosphorus-P
6;374;3;Training;8;phosphorus-P
6;376;3;Training;6;more-deficiencies
6;377;3;Training;8;phosphorus-P
6;378;3;Training;1;calcium-Ca
6;379;3;Training;1;calcium-Ca
6;380;3;Training;4;magnesium-Mg
6;382;3;Training;7;nitrogen-N
6;384;3;Training;1;calcium-Ca
6;385;3;Training;6;more-deficiencies
6;387;3;Training;9;potasium-K
6;388;3;Training;0;boron-B
6;389;3;Training;4;magnesium-Mg
6;390;3;Training;1;calcium-Ca
6;391;3;Training;5;manganese-Mn
6;392;3;Training;3;iron-Fe
6;393;3;Training;8;phosphorus-P
6;394;3;Training;8;phosphorus-P
6;395;3;Training;4;magnesium-Mg
6;396;3;Training;8;phosphorus-P
6;397;3;Training;1;calcium-Ca
6;399;3;Training;8;phosphorus-P
6;400;3;Training;9;potasium-K
6;401;3;Training;8;phosphorus-P
6;402;3;Training;5;manganese-Mn
6;403;3;Training;9;potasium-K
6;405;3;Training;9;potasium-K
6;407;3;Training;8;phosphorus-P
6;408;3;Training;8;phosphorus-P
6;409;3;Training;8;phosphorus-P
6;410;3;Training;1;calcium-Ca
6;411;3;Training;0;boron-B
6;412;3;Training;3;iron-Fe
6;413;3;Training;8;phosphorus-P
6;415;3;Training;0;boron-B
6;416;3;Training;8;phosphorus-P
6;419;3;Training;9;potasium-K
6;420;3;Training;7;nitrogen-N
6;421;3;Training;9;potasium-K
6;422;3;Training;7;nitrogen-N
6;423;3;Training;1;calcium-Ca
6;424;3;Training;9;potasium-K
6;425;3;Training;5;manganese-Mn
6;426;3;Training;8;phosphorus-P
6;427;3;Training;0;boron-B
6;429;3;Training;8;phosphorus-P
6;432;3;Training;0;boron-B
6;435;3;Training;4;magnesium-Mg
6;437;3;Training;0;boron-B
6;438;3;Training;8;phosphorus-P
6;439;3;Training;8;phosphorus-P
6;442;3;Training;1;calcium-Ca
6;443;3;Training;4;magnesium-Mg
6;444;3;Training;0;boron-B
6;445;3;Training;5;manganese-Mn
6;446;3;Training;1;calcium-Ca
6;448;3;Training;1;calcium-Ca
6;449;3;Training;1;calcium-Ca
6;450;3;Training;9;potasium-K
6;452;3;Training;9;potasium-K
6;453;3;Training;9;potasium-K
6;454;3;Training;8;phosphorus-P
6;455;3;Training;7;nitrogen-N
6;456;3;Training;9;potasium-K
6;459;3;Training;3;iron-Fe
6;460;3;Training;1;calcium-Ca
6;461;3;Training;8;phosphorus-P
6;463;3;Training;6;more-deficiencies
6;464;3;Training;0;boron-B
6;465;3;Training;6;more-deficiencies
6;466;3;Training;1;calcium-Ca
6;467;3;Training;8;phosphorus-P
6;468;3;Training;5;manganese-Mn
6;470;3;Training;5;manganese-Mn
6;471;3;Training;8;phosphorus-P
6;472;3;Training;7;nitrogen-N
6;473;3;Training;6;more-deficiencies
6;474;3;Training;9;potasium-K
6;475;3;Training;8;phosphorus-P
6;477;3;Training;3;iron-Fe
6;478;3;Training;9;potasium-K
6;480;3;Training;8;phosphorus-P
6;482;3;Training;3;iron-Fe
6;483;3;Training;1;calcium-Ca
6;484;3;Training;1;calcium-Ca
6;486;3;Training;1;calcium-Ca
6;487;3;Training;7;nitrogen-N
6;488;3;Training;3;iron-Fe
6;489;3;Training;3;iron-Fe
6;490;3;Training;9;potasium-K
6;491;3;Training;1;calcium-Ca
6;493;3;Training;1;calcium-Ca
6;494;3;Training;8;phosphorus-P
6;495;3;Training;8;phosphorus-P
6;496;3;Training;3;iron-Fe
6;497;3;Training;1;calcium-Ca
6;498;3;Training;8;phosphorus-P
6;499;3;Training;4;magnesium-Mg
6;500;3;Training;8;phosphorus-P
6;501;3;Training;8;phosphorus-P
6;502;3;Training;1;calcium-Ca
6;503;3;Training;4;magnesium-Mg
6;505;3;Training;8;phosphorus-P
6;506;3;Training;4;magnesium-Mg
6;507;3;Training;8;phosphorus-P
6;508;3;Training;0;boron-B
6;509;3;Training;0;boron-B
6;510;3;Training;1;calcium-Ca
6;511;3;Training;1;calcium-Ca
6;512;3;Training;9;potasium-K
6;513;3;Training;6;more-deficiencies
6;514;3;Training;6;more-deficiencies
6;515;3;Training;4;magnesium-Mg
6;516;3;Training;1;calcium-Ca
6;517;3;Training;4;magnesium-Mg
6;519;3;Training;8;phosphorus-P
6;521;3;Training;1;calcium-Ca
6;522;3;Training;0;boron-B
6;524;3;Training;0;boron-B
6;525;3;Training;9;potasium-K
6;526;3;Training;9;potasium-K
6;527;3;Training;8;phosphorus-P
6;528;3;Training;1;calcium-Ca
6;529;3;Training;8;phosphorus-P
6;530;3;Training;1;calcium-Ca
6;531;3;Training;8;phosphorus-P
6;532;3;Training;6;more-deficiencies
6;533;3;Training;0;boron-B
6;534;3;Training;7;nitrogen-N
6;535;3;Training;3;iron-Fe
6;536;3;Training;4;magnesium-Mg
6;537;3;Training;1;calcium-Ca
6;538;3;Training;5;manganese-Mn
6;543;3;Training;1;calcium-Ca
6;544;3;Training;1;calcium-Ca
6;545;3;Training;1;calcium-Ca
6;547;3;Training;1;calcium-Ca
6;548;3;Training;4;magnesium-Mg
6;549;3;Training;5;manganese-Mn
6;550;3;Training;7;nitrogen-N
6;552;3;Training;0;boron-B
6;553;3;Training;3;iron-Fe
6;554;3;Training;3;iron-Fe
6;555;3;Training;8;phosphorus-P
6;557;3;Training;8;phosphorus-P
6;558;3;Training;1;calcium-Ca
6;560;3;Training;8;phosphorus-P
6;563;3;Training;1;calcium-Ca
6;564;3;Training;8;phosphorus-P
6;565;3;Training;8;phosphorus-P
6;566;3;Training;5;manganese-Mn
6;567;3;Training;1;calcium-Ca
6;568;3;Training;1;calcium-Ca
6;569;3;Training;1;calcium-Ca
6;571;3;Training;0;boron-B
6;572;3;Training;8;phosphorus-P
6;573;3;Training;8;phosphorus-P
6;574;3;Training;9;potasium-K
6;575;3;Training;9;potasium-K
6;578;3;Training;1;calcium-Ca
6;579;3;Training;4;magnesium-Mg
6;581;3;Training;1;calcium-Ca
6;582;3;Training;1;calcium-Ca
6;583;3;Training;8;phosphorus-P
6;584;3;Training;8;phosphorus-P
6;585;3;Training;8;phosphorus-P
6;586;3;Training;9;potasium-K
6;587;3;Training;9;potasium-K
6;588;3;Training;3;iron-Fe
6;589;3;Training;0;boron-B
6;591;3;Training;6;more-deficiencies
6;592;3;Training;8;phosphorus-P
6;595;3;Training;9;potasium-K
6;596;3;Training;1;calcium-Ca
6;597;3;Training;8;phosphorus-P
6;598;3;Training;8;phosphorus-P
6;599;3;Training;1;calcium-Ca
6;600;3;Training;5;manganese-Mn
6;601;3;Training;1;calcium-Ca
6;602;3;Training;6;more-deficiencies
6;604;3;Training;3;iron-Fe
6;605;3;Training;3;iron-Fe
6;607;3;Training;1;calcium-Ca
6;608;3;Training;7;nitrogen-N
6;609;3;Training;1;calcium-Ca
6;610;3;Training;1;calcium-Ca
6;611;3;Training;8;phosphorus-P
6;612;3;Training;8;phosphorus-P
6;613;3;Training;0;boron-B
6;615;3;Training;6;more-deficiencies
6;616;3;Training;1;calcium-Ca
6;617;3;Training;4;magnesium-Mg
6;618;3;Training;6;more-deficiencies
6;619;3;Training;6;more-deficiencies
6;620;3;Training;4;magnesium-Mg
6;621;3;Training;8;phosphorus-P
6;622;3;Training;0;boron-B
6;623;3;Training;9;potasium-K
6;624;3;Training;6;more-deficiencies
6;625;3;Training;2;healthy
6;627;3;Training;4;magnesium-Mg
6;628;3;Training;8;phosphorus-P
6;629;3;Training;5;manganese-Mn
6;630;3;Training;8;phosphorus-P
6;631;3;Training;6;more-deficiencies
6;632;3;Training;5;manganese-Mn
6;633;3;Training;8;phosphorus-P
6;634;3;Training;1;calcium-Ca
6;635;3;Training;5;manganese-Mn
6;636;3;Training;1;calcium-Ca
6;637;3;Training;0;boron-B
6;638;3;Training;6;more-deficiencies
6;640;3;Training;0;boron-B
6;641;3;Training;4;magnesium-Mg
6;642;3;Training;1;calcium-Ca
6;643;3;Training;1;calcium-Ca
6;644;3;Training;7;nitrogen-N
6;645;3;Training;1;calcium-Ca
6;646;3;Training;0;boron-B
6;648;3;Training;9;potasium-K
6;649;3;Training;8;phosphorus-P
6;650;3;Training;7;nitrogen-N
6;652;3;Training;6;more-deficiencies
6;654;3;Training;9;potasium-K
6;655;3;Training;5;manganese-Mn
6;656;3;Training;0;boron-B
6;657;3;Training;8;phosphorus-P
6;658;3;Training;8;phosphorus-P
6;659;3;Training;3;iron-Fe
6;660;3;Training;9;potasium-K
6;661;3;Training;1;calcium-Ca
6;662;3;Training;4;magnesium-Mg
6;663;3;Training;6;more-deficiencies
6;666;3;Training;4;magnesium-Mg
6;667;3;Training;6;more-deficiencies
6;668;3;Training;8;phosphorus-P
6;669;3;Training;5;manganese-Mn
6;670;3;Training;8;phosphorus-P
6;671;3;Training;0;boron-B
6;672;3;Training;1;calcium-Ca
6;674;3;Training;8;phosphorus-P
6;675;3;Training;8;phosphorus-P
6;676;3;Training;6;more-deficiencies
6;677;3;Training;8;phosphorus-P
6;678;3;Training;6;more-deficiencies
6;679;3;Training;4;magnesium-Mg
6;680;3;Training;9;potasium-K
6;681;3;Training;6;more-deficiencies
6;683;3;Training;0;boron-B
6;685;3;Training;8;phosphorus-P
6;686;3;Training;1;calcium-Ca
6;687;3;Training;1;calcium-Ca
6;688;3;Training;1;calcium-Ca
6;689;3;Training;8;phosphorus-P
6;691;3;Training;6;more-deficiencies
6;692;3;Training;8;phosphorus-P
6;693;3;Training;8;phosphorus-P
6;694;3;Training;9;potasium-K
6;695;3;Training;1;calcium-Ca
6;696;3;Training;9;potasium-K
6;697;3;Training;1;calcium-Ca
6;699;3;Training;5;manganese-Mn
6;700;3;Training;5;manganese-Mn
6;701;3;Training;4;magnesium-Mg
6;703;3;Training;9;potasium-K
6;704;3;Training;1;calcium-Ca
6;705;3;Training;9;potasium-K
6;707;3;Training;0;boron-B
6;708;3;Training;8;phosphorus-P
6;709;3;Training;0;boron-B
6;710;3;Training;4;magnesium-Mg
6;711;3;Training;4;magnesium-Mg
6;712;3;Training;8;phosphorus-P
6;713;3;Training;1;calcium-Ca
6;714;3;Training;9;potasium-K
6;715;3;Training;1;calcium-Ca
6;717;3;Training;4;magnesium-Mg
6;718;3;Training;0;boron-B
6;719;3;Training;8;phosphorus-P
6;720;3;Training;3;iron-Fe
6;722;3;Training;9;potasium-K
6;723;3;Training;9;potasium-K
6;724;3;Training;8;phosphorus-P
6;725;3;Training;3;iron-Fe
6;726;3;Training;3;iron-Fe
6;727;3;Training;1;calcium-Ca
6;728;3;Training;1;calcium-Ca
6;729;3;Training;8;phosphorus-P
6;730;3;Training;7;nitrogen-N
